date,day_index,internal_model_id,external_model_id,model_name
2025-03-07,65,0,R01,全年工作日型早晚双峰型
2025-03-08,66,0,R01,全年工作日型早晚双峰型
2025-03-09,67,0,R01,全年工作日型早晚双峰型
2025-03-10,68,0,R01,全年工作日型早晚双峰型
2025-03-11,69,0,R01,全年工作日型早晚双峰型
2025-03-12,70,0,R01,全年工作日型早晚双峰型
2025-03-13,71,0,R01,全年工作日型早晚双峰型
2025-03-14,72,0,R01,全年工作日型早晚双峰型
2025-03-15,73,0,R01,全年工作日型早晚双峰型
2025-03-16,74,0,R01,全年工作日型早晚双峰型
2025-03-17,75,0,R01,全年工作日型早晚双峰型
2025-03-18,76,0,R01,全年工作日型早晚双峰型
2025-03-19,77,0,R01,全年工作日型早晚双峰型
2025-03-20,78,0,R01,全年工作日型早晚双峰型
2025-03-21,79,0,R01,全年工作日型早晚双峰型
